,Timestamp,msTimestamp,,Region0R,Region1G,,,LedState
384,57942.38043,57942380.43,506750640,3618.132369,1425.378623,2,1,4
385,57942.4052,57942405.2,507571137,1987.145027,1958.93718,4,2,1
386,57942.43022,57942430.22,508392818,2605.071971,2099.909246,1,4,2
387,57942.45548,57942455.48,509212867,3619.810488,1425.105836,2,1,4
388,57942.48041,57942480.41,510034548,1986.300181,1957.577443,4,2,1
389,57942.50533,57942505.33,510855061,2603.856781,2099.619672,1,4,2
390,57942.5305,57942530.5,511676630,3619.095841,1425.408,2,1,4
391,57942.55583,57942555.83,512497207,1986.227848,1956.356197,4,2,1
392,57942.58045,57942580.45,513317848,2604.77396,2098.71318,1,4,2
393,57942.60571,57942605.71,514139017,3619.54141,1424.757508,2,1,4
394,57942.63064,57942630.64,514959978,1987.037975,1957.867016,4,2,1
395,57942.65567,57942655.67,515781611,2603.934901,2097.987148,1,4,2
396,57942.68113,57942681.13,516602140,3619.801808,1425.244328,2,1,4
397,57942.70587,57942705.87,517423725,1986.945389,1959.688393,4,2,1
398,57942.73108,57942731.08,518244350,2605.786618,2097.810885,1,4,2
399,57942.75619,57942756.19,519065887,3618.334901,1425.462557,2,1,4
400,57942.78099,57942780.99,519885552,1987.046655,1957.212328,4,2,1
401,57942.80623,57942806.23,520706577,2604.287884,2095.284459,1,4,2
402,57942.83103,57942831.03,521528162,3618.511392,1425.282098,2,1,4
403,57942.85614,57942856.14,522348771,1986.473779,1957.724328,4,2,1
404,57942.88142,57942881.42,523170420,2605.717179,2096.283279,1,4,2
405,57942.90615,57942906.15,523990517,3619.133454,1425.777311,2,1,4
406,57942.93133,57942931.33,524810998,1987.046655,1957.103213,4,2,1
407,57942.95651,57942956.51,525632151,2605.161664,2097.647213,1,4,2
408,57942.9817,57942981.7,526453272,3618.193128,1425.710164,2,1,4
409,57943.00655,57943006.55,527274793,1986.644485,1958.278295,4,2,1
410,57943.0315,57943031.5,528095370,2603.96962,2097.072262,1,4,2
411,57943.05691,57943056.91,528916987,3616.7783,1424.123803,2,1,4
412,57943.08169,57943081.69,529737564,1986.4217,1956.293246,4,2,1
413,57943.10669,57943106.69,530559181,2605.277396,2097.328262,1,4,2
414,57943.13178,57943131.78,531379790,3618.560579,1425.424787,2,1,4
415,57943.15713,57943157.13,532199839,1986.274141,1958.018098,4,2,1
416,57943.18214,57943182.14,533021424,2604.331284,2099.300721,1,4,2
417,57943.20694,57943206.94,533842433,3617.403255,1425.479344,2,1,4
418,57943.23199,57943231.99,534663986,1985.900904,1956.209311,4,2,1
419,57943.25722,57943257.22,535484659,2604.192405,2100.345705,1,4,2
420,57943.28206,57943282.06,537092676,3617.750452,1424.442754,2,1,4
421,57943.30734,57943307.34,537913733,1986.259675,1957.048656,4,2,1
422,57943.33225,57943332.25,538735334,2605.772152,2099.275541,1,4,2
423,57943.35759,57943357.59,539555911,3618.337794,1425.252721,2,1,4
424,57943.38258,57943382.58,540377464,1985.782278,1955.143344,4,2,1
425,57943.40741,57943407.41,541198121,2603.668716,2099.552525,1,4,2
426,57943.43278,57943432.78,542019706,3617.17179,1425.160393,2,1,4
427,57943.45763,57943457.63,542840251,1986.595298,1956.448525,4,2,1
428,57943.48261,57943482.61,543660876,2605.375769,2099.628066,1,4,2
429,57943.50785,57943507.85,544481933,3618.783363,1425.181377,2,1,4
430,57943.53267,57943532.67,545302526,1986.245208,1957.573246,4,2,1
431,57943.55775,57943557.75,546124191,2604.664014,2100.383475,1,4,2
432,57943.58287,57943582.87,546944688,3620.739241,1425.571672,2,1,4
433,57943.60809,57943608.09,547766385,1986.676311,1958.299279,4,2,1
434,57943.63309,57943633.09,548586914,2604.270524,2100.295344,1,4,2
435,57943.65798,57943657.98,549407475,3617.351175,1425.462557,2,1,4
436,57943.6833,57943683.3,550229028,1986.39566,1955.919738,4,2,1
437,57943.70828,57943708.28,551049125,2604.04774,2100.643672,1,4,2
438,57943.73313,57943733.13,551870806,3617.98481,1424.161574,2,1,4
439,57943.75826,57943758.26,552691383,1986.702351,1956.494689,4,2,1
440,57943.78359,57943783.59,553511896,2603.686076,2101.012984,1,4,2
441,57943.80861,57943808.61,554333497,3615.620976,1424.702951,2,1,4
442,57943.83343,57943833.43,555154074,1986.253888,1956.066623,4,2,1
443,57943.85844,57943858.44,555975707,2604.302351,2100.840918,1,4,2
444,57943.88371,57943883.71,556796252,3616.023146,1425.672393,2,1,4
445,57943.90851,57943908.51,557617837,1986.644485,1956.64577,4,2,1
446,57943.93375,57943933.75,558438430,2605.271609,2102.427279,1,4,2
447,57943.95867,57943958.67,559258543,3616.405063,1424.92118,2,1,4
448,57943.98403,57943984.03,560080144,1986.013743,1954.58518,4,2,1
449,57944.00901,57944009.01,560900753,2604.44123,2101.969836,1,4,2
450,57944.03387,57944033.87,561722338,3617.785172,1425.861246,2,1,4
451,57944.05916,57944059.16,562542867,1987.275226,1956.524066,4,2,1
452,57944.08402,57944084.02,563364468,2604.771067,2102.444066,1,4,2
453,57944.10899,57944108.99,564184597,3616.616275,1424.820459,2,1,4
454,57944.13435,57944134.35,565006630,1986.184448,1956.343607,4,2,1
455,57944.15908,57944159.08,565827223,2605.532007,2101.587934,1,4,2
456,57944.18418,57944184.18,566647320,3618.375407,1425.752131,2,1,4
457,57944.20925,57944209.25,567468937,1986.132369,1956.943738,4,2,1
458,57944.23444,57944234.44,568289514,2604.721881,2103.875148,1,4,2
459,57944.25948,57944259.48,569111083,3617.840145,1425.479344,2,1,4
460,57944.28439,57944284.39,570718092,1985.831465,1957.329836,4,2,1
461,57944.30981,57944309.81,571538157,2604.177939,2104.953705,1,4,2
462,57944.33462,57944334.62,572360286,3618.016637,1425.546492,2,1,4
463,57944.35959,57944359.59,573181967,1986.068716,1956.410754,4,2,1
464,57944.3847,57944384.7,574002512,2604.041953,2103.044197,1,4,2
465,57944.41002,57944410.02,574824577,3616.023146,1425.449967,2,1,4
466,57944.43507,57944435.07,575645074,1986.656058,1956.511475,4,2,1
467,57944.45983,57944459.83,576465619,2604.710307,2102.057967,1,4,2
468,57944.4849,57944484.9,577287268,3617.834358,1425.097443,2,1,4
469,57944.51017,57944510.17,578107909,1985.915371,1957.464131,4,2,1
470,57944.53501,57944535.01,578929430,2604.81736,2102.217443,1,4,2
471,57944.56026,57944560.26,579749991,3619.006148,1424.971541,2,1,4
472,57944.58522,57944585.22,580571192,1985.536347,1957.069639,4,2,1
473,57944.6105,57944610.5,581391801,2605.025678,2101.961443,1,4,2
474,57944.63549,57944635.49,582212362,3616.960579,1425.286295,2,1,4
475,57944.66029,57944660.29,583033915,1985.712839,1955.231475,4,2,1
476,57944.68557,57944685.57,583854508,2604.629295,2103.165902,1,4,2
477,57944.71043,57944710.43,584676093,3619.081374,1426.377443,2,1,4
478,57944.73548,57944735.48,585496718,1986.702351,1956.024656,4,2,1
479,57944.76081,57944760.81,586318239,2605.430741,2102.406295,1,4,2
480,57944.78559,57944785.59,587138864,3616.590235,1424.740721,2,1,4
481,57944.8107,57944810.7,587960417,1985.906691,1956.150557,4,2,1
482,57944.8358,57944835.8,588780962,2605.992043,2101.168262,1,4,2
483,57944.86094,57944860.94,589601139,3616.648101,1424.925377,2,1,4
484,57944.88609,57944886.09,590422692,1986.792043,1957.732721,4,2,1
485,57944.91086,57944910.86,591243269,2604.528029,2102.217443,1,4,2
486,57944.93622,57944936.22,592064854,3615.829295,1425.072262,2,1,4
487,57944.96104,57944961.04,592885431,1985.316456,1956.360393,4,2,1
488,57944.98604,57944986.04,593707080,2603.911754,2100.316328,1,4,2
489,57945.01114,57945011.14,594527545,3615.866908,1425.135213,2,1,4
490,57945.03653,57945036.53,595348218,1986.543219,1956.59541,4,2,1
491,57945.06152,57945061.52,596169771,2604.8434,2098.839082,1,4,2
492,57945.08637,57945086.37,596990364,3617.539241,1425.588459,2,1,4
493,57945.11133,57945111.33,597812013,1986.132369,1958.593049,4,2,1
494,57945.13676,57945136.76,598632510,2604.837613,2099.330098,1,4,2
495,57945.16137,57945161.37,599452655,3618.945389,1424.62741,2,1,4
496,57945.1867,57945186.7,600274256,1986.164195,1958.660197,4,2,1
497,57945.21169,57945211.69,601094785,2603.2434,2097.634623,1,4,2
498,57945.23694,57945236.94,601916418,3616.216998,1425.131016,2,1,4
499,57945.2619,57945261.9,602736963,1985.536347,1957.590033,4,2,1
500,57945.28673,57945286.73,604345076,2603.992767,2097.873836,1,4,2
501,57945.31204,57945312.04,605165589,3616.500542,1425.336656,2,1,4
502,57945.33697,57945336.97,605987174,1986.042676,1958.572066,4,2,1
503,57945.36192,57945361.92,606807799,2604.383363,2097.714361,1,4,2
504,57945.3874,57945387.4,607629320,3615.64991,1425.265311,2,1,4
505,57945.41201,57945412.01,608449993,1985.504521,1954.543213,4,2,1
506,57945.43708,57945437.08,609270042,2603.272333,2099.510557,1,4,2
507,57945.46225,57945462.25,610092123,3616.352984,1424.866623,2,1,4
508,57945.48741,57945487.41,610912684,1986.300181,1956.448525,4,2,1
509,57945.51246,57945512.46,611734333,2603.639783,2098.599869,1,4,2
510,57945.53734,57945537.34,612555406,3615.250633,1425.571672,2,1,4
511,57945.56273,57945562.73,613376943,1985.261483,1955.550426,4,2,1
512,57945.58748,57945587.48,614197504,2603.590597,2099.346885,1,4,2
513,57945.61253,57945612.53,615019585,3616.141772,1424.413377,2,1,4
514,57945.63763,57945637.63,615840082,1986.40434,1956.205115,4,2,1
515,57945.66299,57945662.99,616661811,2605.216637,2098.44459,1,4,2
516,57945.68794,57945687.94,617481828,3615.548644,1425.084852,2,1,4
517,57945.71274,57945712.74,618302437,1985.672333,1957.950951,4,2,1
518,57945.7378,57945737.8,619124086,2605.016998,2098.797115,1,4,2
519,57945.76323,57945763.23,619944567,3615.21302,1424.807869,2,1,4
520,57945.78796,57945787.96,620766264,1985.6434,1957.745311,4,2,1
521,57945.81317,57945813.17,621586761,2604.247378,2097.643016,1,4,2
522,57945.83805,57945838.05,622408314,3616.807233,1425.575869,2,1,4
523,57945.86345,57945863.45,623228859,1986.670524,1959.562492,4,2,1
524,57945.88854,57945888.54,624050540,2604.898373,2098.839082,1,4,2
525,57945.9132,57945913.2,624870285,3617.174684,1424.66518,2,1,4
526,57945.93851,57945938.51,625691230,1987.370705,1961.182426,4,2,1
527,57945.96335,57945963.35,626512831,2604.322604,2098.20118,1,4,2
528,57945.9884,57945988.4,627333456,3616.118626,1424.543475,2,1,4
529,57946.01691,57946016.91,628155041,1986.334901,1957.187148,4,2,1
530,57946.03862,57946038.62,628975570,2604.585895,2097.361836,1,4,2
531,57946.06359,57946063.59,629797171,3617.255696,1425.131016,2,1,4
532,57946.08867,57946088.67,630617716,1987.084268,1959.516328,4,2,1
533,57946.11411,57946114.11,631439381,2604.941772,2097.261115,1,4,2
534,57946.13878,57946138.78,632259958,3617.834358,1424.887607,2,1,4
535,57946.1638,57946163.8,633080103,1985.883544,1960.43541,4,2,1
536,57946.18886,57946188.86,633901608,2603.726582,2099.082492,1,4,2
537,57946.21426,57946214.26,634722249,3619.625316,1424.778492,2,1,4
538,57946.23894,57946238.94,635544314,1986.603978,1958.41259,4,2,1
539,57946.2642,57946264.2,636364843,2605.303436,2097.567475,1,4,2
540,57946.28924,57946289.24,637971420,3615.024955,1425.076459,2,1,4
541,57946.31411,57946314.11,638793037,1986.158409,1956.914361,4,2,1
542,57946.33917,57946339.17,639613614,2603.966727,2099.644852,1,4,2
543,57946.36452,57946364.52,640435135,3616.144665,1424.774295,2,1,4
544,57946.38936,57946389.36,641255712,1986.479566,1958.337049,4,2,1
545,57946.41453,57946414.53,642077345,2604.473056,2099.544131,1,4,2
546,57946.43968,57946439.68,642897938,3617.443761,1425.483541,2,1,4
547,57946.46455,57946464.55,643719379,1987.035081,1959.936,4,2,1
548,57946.48973,57946489.73,644540068,2604.533816,2099.644852,1,4,2
549,57946.5148,57946514.8,645361669,3617.160217,1425.068066,2,1,4
550,57946.53979,57946539.79,646181782,1985.721519,1956.519869,4,2,1
551,57946.5647,57946564.7,647002343,2603.422785,2100.354098,1,4,2
552,57946.58996,57946589.96,647824408,3615.696203,1424.824656,2,1,4
553,57946.6149,57946614.9,648644505,1986.496926,1957.808262,4,2,1
554,57946.64018,57946640.18,649466106,2603.99566,2100.333115,1,4,2
555,57946.66519,57946665.19,650287227,3616.141772,1424.568656,2,1,4
556,57946.6902,57946690.2,651108764,1985.212297,1954.635541,4,2,1
557,57946.71505,57946715.05,651929261,2604.846293,2100.689836,1,4,2
558,57946.74028,57946740.28,652751422,3615.528391,1425.890623,2,1,4
559,57946.76536,57946765.36,653571983,1985.819892,1958.278295,4,2,1
560,57946.79043,57946790.43,654393600,2604.664014,2101.151475,1,4,2
561,57946.81549,57946815.49,655213713,3617.6434,1425.084852,2,1,4
562,57946.84051,57946840.51,656034242,1986.34358,1958.567869,4,2,1
563,57946.8662,57946866.2,656855907,2604.218445,2101.310951,1,4,2
564,57946.89092,57946890.92,657676484,3617.831465,1425.44577,2,1,4
565,57946.91555,57946915.55,658498037,1985.56528,1957.682361,4,2,1
566,57946.94061,57946940.61,659318614,2604.224231,2101.038164,1,4,2
567,57946.96568,57946965.68,660140279,3615.892948,1425.063869,2,1,4
568,57946.99109,57946991.09,660960216,1984.413743,1956.247082,4,2,1
569,57947.01592,57947015.92,661780905,2603.741049,2102.590951,1,4,2
570,57947.04087,57947040.87,662602522,3617.093671,1425.416393,2,1,4
571,57947.06591,57947065.91,663423115,1986.190235,1958.525902,4,2,1
572,57947.09115,57947091.15,664244652,2604.195298,2101.848131,1,4,2
573,57947.11606,57947116.06,665065293,3615.482098,1424.224525,2,1,4
574,57947.14127,57947141.27,665886814,1985.539241,1954.933508,4,2,1
575,57947.16648,57947166.48,666707359,2603.796022,2101.172459,1,4,2
576,57947.19117,57947191.17,667528032,3616.624955,1424.795279,2,1,4
577,57947.21642,57947216.42,668349089,1985.611573,1956.209311,4,2,1
578,57947.24127,57947241.27,669170114,2604.435443,2101.562754,1,4,2
579,57947.26638,57947266.38,669991731,3615.560217,1424.245508,2,1,4
580,57947.29166,57947291.66,671598804,1985.432188,1955.437115,4,2,1
581,57947.31647,57947316.47,672420341,2605.271609,2098.729967,1,4,2
582,57947.34167,57947341.67,673240838,3614.130922,1425.680787,2,1,4
583,57947.36687,57947366.87,674061079,1984.983725,1954.80341,4,2,1
584,57947.39176,57947391.76,674882616,2603.694756,2100.496787,1,4,2
585,57947.41727,57947417.27,675703193,3615.114647,1425.252721,2,1,4
586,57947.44174,57947441.74,676524794,1985.252803,1955.693115,4,2,1
587,57947.46678,57947466.78,677345419,2604.010127,2100.601705,1,4,2
588,57947.49213,57947492.13,678167004,3615.583363,1424.942164,2,1,4
589,57947.51692,57947516.92,678987565,1986.549005,1958.223738,4,2,1
590,57947.54196,57947541.96,679809246,2604.881013,2098.96918,1,4,2
591,57947.56707,57947567.07,680629743,3613.873418,1424.971541,2,1,4
592,57947.59232,57947592.32,681449840,1985.727306,1956.670951,4,2,1
593,57947.61729,57947617.29,682271425,2603.975407,2098.780328,1,4,2
594,57947.6423,57947642.3,683092002,3615.036528,1425.93259,2,1,4
595,57947.66756,57947667.56,683913667,1985.805425,1957.057049,4,2,1
596,57947.69236,57947692.36,684734196,2603.680289,2100.870295,1,4,2
597,57947.71736,57947717.36,685554645,3617.093671,1425.718557,2,1,4
598,57947.74241,57947742.41,686376326,1985.952984,1961.098492,4,2,1
599,57947.76787,57947767.87,687196903,2604.125859,2100.152656,1,4,2
600,57947.79282,57947792.82,688018600,3616.448463,1425.38282,2,1,4
601,57947.81761,57947817.61,688839577,1986.141049,1957.199738,4,2,1
602,57947.84266,57947842.66,689660778,2603.850995,2097.982951,1,4,2
603,57947.86804,57947868.04,690481739,3613.789512,1424.803672,2,1,4
604,57947.89286,57947892.86,691303340,1986.601085,1955.789639,4,2,1
605,57947.91804,57947918.04,692123965,2604.247378,2099.288131,1,4,2
606,57947.94296,57947942.96,692945550,3614.915009,1425.93259,2,1,4
607,57947.96815,57947968.15,693766015,1986.424593,1956.742295,4,2,1
608,57947.99331,57947993.31,694586192,2603.246293,2100.538754,1,4,2
609,57948.0181,57948018.1,695407361,3614.139602,1425.298885,2,1,4
610,57948.04375,57948043.75,696228418,1985.764919,1957.531279,4,2,1
611,57948.0682,57948068.2,697049939,2603.853888,2100.244984,1,4,2
612,57948.09325,57948093.25,697870548,3614.104882,1425.000918,2,1,4
613,57948.11869,57948118.69,698692117,1986.635805,1957.627803,4,2,1
614,57948.14344,57948143.44,699512710,2603.694756,2099.372066,1,4,2
615,57948.16842,57948168.42,700334359,3613.896564,1425.500328,2,1,4
616,57948.19351,57948193.51,701154424,1986.282821,1957.879607,4,2,1
617,57948.21879,57948218.79,701974969,2603.272333,2098.746754,1,4,2
618,57948.24376,57948243.76,702796602,3613.966004,1424.93377,2,1,4
619,57948.26868,57948268.68,703617163,1984.980832,1958.232131,4,2,1
620,57948.29399,57948293.99,705225292,2604.493309,2098.18859,1,4,2
621,57948.31887,57948318.87,706045805,3614.420253,1425.840262,2,1,4
622,57948.3438,57948343.8,706867390,1986.262568,1956.973115,4,2,1
623,57948.36888,57948368.88,707687471,2604.305244,2100.908066,1,4,2
624,57948.39441,57948394.41,708508464,3613.827125,1425.345049,2,1,4
625,57948.41924,57948419.24,709329681,1985.440868,1959.012721,4,2,1
626,57948.44403,57948444.03,710150274,2603.639783,2100.370885,1,4,2
627,57948.46908,57948469.08,710971811,3615.432911,1425.403803,2,1,4
628,57948.49439,57948494.39,711792356,1986.436166,1960.372459,4,2,1
629,57948.51924,57948519.24,712614005,2604.695841,2099.464393,1,4,2
630,57948.54445,57948544.45,713434534,3615.322966,1425.449967,2,1,4
631,57948.56936,57948569.36,714255111,1985.391682,1957.166164,4,2,1
632,57948.59471,57948594.71,715076776,2603.738156,2098.033311,1,4,2
633,57948.61969,57948619.69,715897305,3614.637251,1425.307279,2,1,4
634,57948.64467,57948644.67,716718906,1985.860398,1955.953311,4,2,1
635,57948.67014,57948670.14,717539579,2604.710307,2097.093246,1,4,2
636,57948.69459,57948694.59,718359500,3614.064376,1424.770098,2,1,4
637,57948.71965,57948719.65,719181261,1985.377215,1958.68118,4,2,1
638,57948.74502,57948745.02,720001774,2604.018807,2097.470951,1,4,2
639,57948.76984,57948769.84,720823327,3616.636528,1424.996721,2,1,4
640,57948.79484,57948794.84,721643984,1985.727306,1960.892852,4,2,1
641,57948.81993,57948819.93,722465505,2603.330199,2098.096262,1,4,2
642,57948.84518,57948845.18,723286114,3615.056781,1425.470951,2,1,4
643,57948.87018,57948870.18,724107635,1985.782278,1956.33941,4,2,1
644,57948.89526,57948895.26,724928772,2604.065099,2097.168787,1,4,2
645,57948.92046,57948920.46,725750373,3614.518626,1425.735344,2,1,4
646,57948.94527,57948945.27,726570934,1984.833273,1956.666754,4,2,1
647,57948.97027,57948970.27,727392535,2602.520072,2100.203016,1,4,2
648,57948.99539,57948995.39,728213112,3614.04123,1424.686164,2,1,4
649,57949.02076,57949020.76,729034761,1985.435081,1955.130754,4,2,1
650,57949.04572,57949045.72,729855242,2602.705244,2101.008787,1,4,2
651,57949.07053,57949070.53,730675883,3614.732731,1425.131016,2,1,4
652,57949.09556,57949095.56,731497468,1986.086076,1954.824393,4,2,1
653,57949.12083,57949120.83,732318029,2603.767089,2102.062164,1,4,2
654,57949.14578,57949145.78,733139230,3613.61302,1425.160393,2,1,4
655,57949.17094,57949170.94,733959839,1985.423508,1954.80341,4,2,1
656,57949.19588,57949195.88,734780304,2603.923327,2101.101115,1,4,2
657,57949.22116,57949221.16,735601489,3614.284268,1424.887607,2,1,4
658,57949.24626,57949246.26,736422498,1985.238336,1956.079213,4,2,1
659,57949.27107,57949271.07,737244115,2604.001447,2100.719213,1,4,2
660,57949.29665,57949296.65,738851156,3615.424231,1425.39541,2,1,4
661,57949.32109,57949321.09,739672661,1986.311754,1957.027672,4,2,1
662,57949.34615,57949346.15,740493254,2604.337071,2100.45482,1,4,2
663,57949.37153,57949371.53,741314855,3614.130922,1425.613639,2,1,4
664,57949.39633,57949396.33,742134520,1985.501627,1958.353836,4,2,1
665,57949.42129,57949421.29,742955561,2602.488246,2099.972197,1,4,2
